index,title,author,dynasty,content,favor
226,永王东巡歌十一首,李白,唐,楼船一举风波静，江汉翻为燕鹜池。雷鼓嘈嘈喧武昌，云旗猎猎过寻阳。诸侯不救河南地，更喜贤王远道来。君看帝子浮江日，何似龙骧出峡来。南风一扫胡尘静，西入长安到日边。初从云梦开朱邸，更取金陵作小山。龙盘虎踞帝王州，帝子金陵访故丘。试借君王玉马鞭，指挥戎虏坐琼筵。王出三江按五湖，楼船跨海次扬都。我王楼舰轻秦汉，却似文皇欲渡辽。帝宠贤王入楚关，扫清江汉始应还。二帝巡游俱未回，五陵松柏使人哀。三川北虏乱如麻，四海南奔似永嘉。但用东山谢安石，为君谈笑净胡沙。长风挂席势难回，海动山倾古月摧。千岩烽火连沧海，两岸旌旗绕碧山。春风试暖昭阳殿，明月还过鳷鹊楼。战舰森森罗虎士，征帆一一引龙驹。祖龙浮海不成桥，汉武寻阳空射蛟。秋毫不犯三吴悦，春日遥看五色光。永王正月东出师，天子遥分龙虎旗。丹阳北固是吴关，画出楼台云水间。,611.0
227,游南阳清泠泉,李白,唐,惜彼落日暮，爱此寒泉清。西辉逐流水，荡漾游子情。空歌望云月，曲尽长松声。,838.0
228,有所思,李白,唐,海寒多天风，白波连山倒蓬壶。西来青鸟东飞去，愿寄一书谢麻姑。我思仙人，乃在碧海之东隅。长鲸喷涌不可涉，抚心茫茫泪如珠。,47.0
229,于阗采花,李白,唐,于阗采花人，自言花相似。明妃一朝西入胡，胡中美女多羞死。乃知汉地多名姝，胡中无花可方比。丹青能令丑者妍，无盐翻在深宫里。自古妒蛾眉，胡沙埋皓齿。,907.0
230,与史郎中钦听黄鹤楼上吹笛,李白,唐,黄鹤楼中吹玉笛，江城五月落梅花。一为迁客去长沙，西望长安不见家。,683.0
231,与夏十二登岳阳楼,李白,唐,醉后凉风起，吹人舞袖回。楼观岳阳尽，川迥洞庭开。雁引愁心去，山衔好月来。云间连下榻，天上接行杯。,45.0
232,与元丹丘方城寺谈玄作,李白,唐,腾转风火来，假合作容貌。灭除昏疑尽，领略入精要。茫茫大梦中，惟我独先觉。澄虑观此身，因得通寂照。彼我俱若丧，云山岂殊调。怡然青莲宫，永愿恣游眺。郎悟前后际，始知金仙妙。清风生虚空，明月见谈笑。幸逢禅居人，酌精坐相召。,882.0
233,玉壶吟,李白,唐,西施宜笑复宜颦，丑女效之徒累身。朝天数换飞龙马，敕赐珊瑚白玉鞭。三杯拂剑舞秋月，忽然高咏涕泗涟。凤凰初下紫泥诏，谒帝称觞登御筵。烈士击玉壶，壮心惜暮年。揄扬九重万乘主，谑浪赤墀青琐贤。君王虽爱蛾眉好，无奈宫中妒杀人！世人不识东方朔，大隐金门是谪仙。,399.0
234,玉阶怨,李白,唐,却下水晶帘，玲珑望秋月。玉阶生白露，夜久侵罗袜。,259.0
235,远别离,李白,唐,远别离，古有皇英之二女，乃在洞庭之南，潇湘之浦。海水直下万里深，谁人不言此离苦？日惨惨兮云冥冥，猩猩啼烟兮鬼啸雨。我纵言之将何补？皇穹窃恐不照余之忠诚，雷凭凭兮欲吼怒。尧舜当之亦禅禹。君失臣兮龙为鱼，权归臣兮鼠变虎。或云：尧幽囚，舜野死。九疑联绵皆相似，重瞳孤坟竟何是？帝子泣兮绿云间，随风波兮去无还。恸哭兮远望，见苍梧之深山。苍梧山崩湘水绝，竹上之泪乃可灭。,579.0
236,怨歌行,李白,唐,十五入汉宫，花颜笑春红。君王选玉色，侍寝金屏中。荐枕娇夕月，卷衣恋春风。宁知赵飞燕，夺宠恨无穷。沉忧能伤人，绿鬓成霜蓬。一朝不得意，世事徒为空。鹔鹴换美酒，舞衣罢雕龙。寒苦不忍言，为君奏丝桐。肠断弦亦绝，悲心夜忡忡。,117.0
237,怨情,李白,唐,美人卷珠帘，深坐颦蛾眉。但见泪痕湿，不知心恨谁。,333.0
238,月下独酌四首（其一）,李白,唐,我歌月徘徊，我舞影零乱。花间一壶酒，独酌无相亲。举杯邀明月，对影成三人。醒时同交欢，醉后各分散。永结无情游，相期邈云汉。月既不解饮，影徒随我身。暂伴月将影，行乐须及春。,710.0
239,越中览古,李白,唐,宫女如花满春殿，只今惟有鹧鸪飞。越王勾践破吴归，义士还家尽锦衣。,492.0
240,早发白帝城,李白,唐,朝辞白帝彩云间，千里江陵一日还。两岸猿声啼不住，轻舟已过万重山。,273.0
241,赠从弟冽,李白,唐,逢君发花萼，若与青云齐。楚人不识凤，重价求山鸡。风飘落日去，节变流莺啼。羌戎事未息，君子悲涂泥。桃李寒未开，幽关岂来蹊。日出布谷鸣，田家拥锄犁。报国有长策，成功羞执珪。自居漆园北，久别咸阳西。傅说降霖雨，公输造云梯。他年尔相访，知我在磻溪。顾余乏尺土，东作谁相携。无由谒明主，杖策还蓬藜。及此桑叶绿，春蚕起中闺。献主昔云是，今来方觉迷。,476.0
242,赠孟浩然,李白,唐,吾爱孟夫子，风流天下闻。红颜弃轩冕，白首卧松云。醉月频中圣，迷花不事君。高山安可仰，徒此揖清芬。,10.0
243,赠钱征君少阳,李白,唐,白玉一杯酒，绿杨三月时。春风余几日，两鬓各成丝。秉烛唯须饮，投竿也未迟。如逢渭水猎，犹可帝王师。,136.0
244,赠汪伦,李白,唐,桃花潭水深千尺，不及汪伦送我情。李白乘舟将欲行，忽闻岸上踏歌声。,869.0
245,战城南,李白,唐,野战格斗死，败马号鸣向天悲。乃知兵者是凶器，圣人不得已而用之。匈奴以杀戮为耕作，古来唯见白骨黄沙田。洗兵条支海上波，放马天山雪中草。去年战，桑干源，今年战，葱河道。士卒涂草莽，将军空尔为。秦家筑城避胡处，汉家还有烽火燃。万里长征战，三军尽衰老。烽火燃不息，征战无已时。乌鸢啄人肠，衔飞上挂枯树枝。,661.0
246,中山孺子妾歌,李白,唐,中山孺子妾，特以色见珍。桃李出深井，花艳惊上春。戚姬髡发入舂市，万古共悲辛。一贵复一贱，关天岂由身。虽然不如延年妹，亦是当时绝世人。芙蓉老秋霜，团扇羞网尘。,446.0
247,重忆一首,李白,唐,稽山无贺老，却棹酒船回。欲向江东去，定将谁举杯。,971.0
248,子夜吴歌·春歌,李白,唐,秦地罗敷女，采桑绿水边。蚕饥妾欲去，五马莫留连。素手青条上，红妆白日鲜。,618.0
249,自遣,李白,唐,醉起步溪月，鸟还人亦稀。对酒不觉暝，落花盈我衣。,909.0
250,八月十五日夜禁中独直，对月忆元九,白居易,唐,犹恐清光不同见，江陵卑湿足秋阴。渚宫东面烟波冷，浴殿西头钟漏深。银台金阙夕沉沉，独宿相沉在翰林。三五夜中新月色，二千里外故人心。,192.0
251,泊秦淮,杜牧,唐,烟笼寒水月笼沙，夜泊秦淮近酒家。商女不知亡国恨，隔江犹唱后庭花。,97.0
252,长安秋望,杜牧,唐,南山与秋色，气势两相高。楼倚霜树外，镜天无一毫。,559.0
253,渡湘江,杜审言,唐,独怜京国人南窜，不似湘江水北流。迟日园林悲昔游，今春花鸟作边愁。,433.0
254,白云泉,白居易,唐,天平山上白云泉，云自无心水自闲。何必奔冲山下去，更添波浪向人间。,550.0
255,百花亭晚望夜归,白居易,唐,百花亭上晚徘徊，云影阴晴掩复开。日色悠扬映山尽，雨声萧飒渡江来。鬓毛遇病双如雪，心绪逢秋一似灰。向夜欲归愁未了，满湖明月小船回。,778.0
256,百炼镜－辨皇王鉴也,白居易,唐,镜成将献蓬莱宫，扬州长吏手自封。人间臣妾不合照，太宗常以人为镜，鉴古鉴今不鉴容。四海安危居掌内，五月五日日午时。琼粉金膏磨莹已，化为一片秋潭水。百王治乱悬心中。乃知天子别有镜，不是扬州百炼铜。百炼镜，镕范非常规，日辰处所灵且祇。江心波上舟中铸，背有九五飞天龙。人人呼为天子镜，我有一言闻太宗。,58.0
257,北亭招客,白居易,唐,春风北户千茎竹，晚日东园一树花。疏散郡丞同野客，幽闲官野抵山家。小醆吹醅尝冷酒，深炉敲火炙新茶。能来尽日观棋否，太守知慵放晚衙。,654.0
258,采莲曲,白居易,唐,菱叶萦波荷飐风，荷花深处小船通。逢郎欲语低头笑，碧玉搔头落水中。,586.0
259,长恨歌,白居易,唐,汉皇重色思倾国，御宇多年求不得。杨家有女初长成，养在深闺人未识。天生丽质难自弃，一朝选在君王侧。回眸一笑百媚生，六宫粉黛无颜色。春寒赐浴华清池，温泉水滑洗凝脂。侍儿扶起娇无力，始是新承恩泽时。云鬓花颜金步摇，芙蓉帐暖度春宵。春宵苦短日高起，从此君王不早朝。承欢侍宴无闲暇，春从春游夜专夜。后宫佳丽三千人，三千宠爱在一身。金屋妆成娇侍夜，玉楼宴罢醉和春。姊妹弟兄皆列土，可怜光彩生门户。遂令天下父母心，不重生男重生女。骊宫高处入青云，仙乐风飘处处闻。缓歌慢舞凝丝竹，尽日君王看不足。渔阳鼙鼓动地来，惊破霓裳羽衣曲。九重城阙烟尘生，千乘万骑西南行。翠华摇摇行复止，西出都门百余里。六军不发无奈何，宛转蛾眉马前死。花钿委地无人收，翠翘金雀玉搔头。君王掩面救不得，回看血泪相和流。黄埃散漫风萧索，云栈萦纡登剑阁。峨嵋山下少人行，旌旗无光日色薄。蜀江水碧蜀山青，圣主朝朝暮暮情。行宫见月伤心色，夜雨闻铃肠断声。天旋地转回龙驭，到此踌躇不能去。马嵬坡下泥土中，不见玉颜空死处。君臣相顾尽沾衣，东望都门信马归。归来池苑皆依旧，太液芙蓉未央柳。芙蓉如面柳如眉，对此如何不泪垂。春风桃李花开夜，秋雨梧桐叶落时。西宫南苑多秋草，落叶满阶红不扫。梨园弟子白发新，椒房阿监青娥老。夕殿萤飞思悄然，孤灯挑尽未成眠。迟迟钟鼓初长夜，耿耿星河欲曙天。鸳鸯瓦冷霜华重，翡翠衾寒谁与共。悠悠生死别经年，魂魄不曾来入梦。临邛道士鸿都客，能以精诚致魂魄。为感君王辗转思，遂教方士殷勤觅。排空驭气奔如电，升天入地求之遍。上穷碧落下黄泉，两处茫茫皆不见。忽闻海上有仙山，山在虚无缥缈间。楼阁玲珑五云起，其中绰约多仙子。中有一人字太真，雪肤花貌参差是。金阙西厢叩玉扃，转教小玉报双成。闻道汉家天子使，九华帐里梦魂惊。揽衣推枕起徘徊，珠箔银屏迤逦开。云鬓半偏新睡觉，花冠不整下堂来。风吹仙袂飘飖举，犹似霓裳羽衣舞。玉容寂寞泪阑干，梨花一枝春带雨。含情凝睇谢君王，一别音容两渺茫。昭阳殿里恩爱绝，蓬莱宫中日月长。回头下望人寰处，不见长安见尘雾。惟将旧物表深情，钿合金钗寄将去。钗留一股合一扇，钗擘黄金合分钿。但教心似金钿坚，天上人间会相见。临别殷勤重寄词，词中有誓两心知。七月七日长生殿，夜半无人私语时。在天愿作比翼鸟，在地愿为连理枝。天长地久有时尽，此恨绵绵无绝期。,867.0
260,长相思·汴水流,白居易,唐,汴水流，泗水流，流到瓜州古渡头。吴山点点愁。思悠悠，恨悠悠，恨到归时方始休。月明人倚楼。,709.0
261,潮,白居易,唐,早潮才落晚潮来，一月周流六十回。不独光阴朝复暮，杭州老去被潮催。,947.0
262,城上夜宴,白居易,唐,诗听越客吟何苦，酒被吴娃劝不休。留春不住登城望，惜夜相将秉烛游。从道人生都是梦，梦中欢笑亦胜愁。风月万家河两岸，笙歌一曲郡西楼。,694.0
263,池上,白居易,唐,小娃撑小艇，偷采白莲回。不解藏踪迹，浮萍一道开。,902.0
264,池上即事,白居易,唐,家酝瓶空人客绝，今宵争奈月明何。钿砌池心绿蘋合，粉开花面白莲多。移床避日依松竹，解带当风挂薜萝。久阴新霁宜丝管，苦热初凉入绮罗。,902.0
265,池上闲咏,白居易,唐,一部清商聊送老，白须萧飒管弦秋。暂尝新酒还成醉，亦出中门便当游。日晚爱行深竹里，月明多上小桥头。青莎台上起书楼，绿藻潭中系钓舟。,986.0
266,池上竹下作,白居易,唐,何必悠悠人世上，劳心费目觅亲知。穿篱绕舍碧逶迤，十亩闲居半是池。食饱窗间新睡后，脚轻林下独行时。水能性淡为吾友，竹解心虚即我师。,83.0
267,池上逐凉二首,白居易,唐,门前便是红尘地，林外无非赤日天。遍问交亲为老计，多言宜静不宜忙。轻屐单衫薄纱帽，浅池平岸庳藤床。青苔地上消残暑，绿树阴前逐晚凉。棹遣秃头奴子拨，茶教纤手侍儿煎。窗间睡足休高枕，水畔闲来上小船。簪缨怪我情何薄，泉石谙君味甚长。谁信好风清簟上，更无一事但翛然。,228.0
268,酬裴相公题兴化小池见招长句,白居易,唐,山公倒载无妨学，范蠡扁舟未要追。为爱小塘招散客，不嫌老监与新诗。蓬断偶飘桃李径，鸥惊误拂凤凰池。敢辞课拙酬高韵，一勺争禁万顷陂。,110.0
269,初领郡政衙退登东楼作（自此后诗到杭州后作）,白居易,唐,赖是馀杭郡，台榭绕官曹。凌晨亲政事，向晚恣游遨。鳏茕心所念，简牍手自操。山冷微有雪，波平未生涛。直下江最阔，近东楼更高。水心如镜面，千官无纤毫。烦襟与滞念，一望皆遁逃。何言符竹贵，未免州县劳。,996.0
270,初授拾遗,白居易,唐,天子方从谏，朝廷无忌讳。岂不思匪躬，适遇时无事。杜甫陈子昂，才名括天地。当时非不遇，尚无过斯位。奉诏登左掖，束带参朝议。何言初命卑，且脱风尘吏。受命已旬月，饱食随班次。谏纸忽盈箱，对之终自愧。况余蹇薄者，宠至不自意。惊近白日光，惭非青云器。,438.0
271,除夜寄弟妹,白居易,唐,病容非旧日，归思逼新正。早晚重欢会，羁离各长成。感时思弟妹，不寐百忧生。万里经年别，孤灯此夜情。,670.0
272,垂钓,白居易,唐,临水一长啸，忽思十年初。三登甲有第，一入承明庐。浮生多变化，外事有盈虚。今来伴江叟，沙头坐钓鱼。,764.0
273,春晚咏怀赠皇甫朗之,白居易,唐,赖有销忧治闷药，君家浓酎我狂歌。多中更被愁牵引，少处兼遭病折磨。一岁中分春日少，百年通计老时多。艳阳时节又蹉跎，迟暮光阴复若何。,185.0
274,春夜宴席上戏赠裴淄川,白居易,唐,留君到晓无他意，图向君前作少年。四座齐声和丝竹，两家随分斗金钿。今年相遇莺花月，此夜同欢歌酒筵。九十不衰真地仙，六旬犹健亦天怜。,856.0
275,从龙潭寺至少林寺，题赠同游者,白居易,唐,山屐田衣六七贤，搴芳蹋翠弄潺湲。九龙潭月落杯酒，三品松风飘管弦。强健且宜游胜地，清凉不觉过炎天。始知驾鹤乘云外，别有逍遥地上仙。,727.0
276,村居苦寒,白居易,唐,北风利如剑，布絮不蔽身。回观村闾间，十室八九贫。顾我当此日，草堂深掩门。乃知大寒岁，农者尤苦辛。唯烧蒿棘火，愁坐夜待晨。八年十二月，五日雪纷纷。竹柏皆冻死，况彼无衣民。幸免饥冻苦，又无垄亩勤。念彼深可愧，自问是何人。褐裘覆絁被，坐卧有馀温。,792.0
